BayID,DeviceID,Description1,Description2,Description3,Description4,Description5,Description6,DisabilityExt1,DisabilityExt2,DisabilityExt3,DisabilityExt4,DisabilityExt5,DisabilityExt6,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,EffectiveOnPH1,EffectiveOnPH2,EffectiveOnPH3,EffectiveOnPH4,EffectiveOnPH5,EffectiveOnPH6,EndTime1,EndTime2,EndTime3,EndTime4,EndTime5,EndTime6,Exemption1,Exemption2,Exemption3,Exemption4,Exemption5,Exemption6,FromDay1,FromDay2,FromDay3,FromDay4,FromDay5,FromDay6,StartTime1,StartTime2,StartTime3,StartTime4,StartTime5,StartTime6,ToDay1,ToDay2,ToDay3,ToDay4,ToDay5,ToDay6,TypeDesc1,TypeDesc2,TypeDesc3,TypeDesc4,TypeDesc5,TypeDesc6
6835,20814,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6836,22276,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6837,20816,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6838,20817,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6839,20818,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6840,20819,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6841,20820,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6842,20821,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6843,20822,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6844,20823,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6845,20824,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6846,20825,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6847,20826,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6848,20827,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6849,20828,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6850,20829,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6854,20830,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6855,20831,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6856,20832,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6859,20833,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6860,22277,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6861,20835,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6862,20836,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6863,20837,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6864,20838,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6865,20839,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6866,20840,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6867,20841,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6868,20842,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6869,20843,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6870,20844,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6871,20845,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6872,20846,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6873,20847,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6874,20848,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6875,20849,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6876,20850,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6877,20851,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6878,20852,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6879,20853,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6882,20854,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6883,20855,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6884,20856,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6885,20857,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6886,20858,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6887,20859,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6888,20860,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6889,20861,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6890,20862,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6891,20863,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6892,20864,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6893,20865,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6894,20866,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6895,20867,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6896,20868,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6897,20869,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6898,20870,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6899,20871,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6900,20872,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6901,20873,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6902,20874,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6903,20875,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6904,20876,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6905,20877,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6906,20878,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6907,20879,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6908,20880,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6909,20881,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
6911,18702,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
6912,18700,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
6913,16794,P10 M-F 7:30-19:30,2P SAT 7:30-19:30,,,,,20,240,,,,,10,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,P 10 Mins,2P,,,,
6914,16800,P10 M-F 7:30-19:30,2P SAT 7:30-19:30,,,,,20,240,,,,,10,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,P 10 Mins,2P,,,,
6915,16801,P10 M-F 7:30-19:30,2P SAT 7:30-19:30,,,,,20,240,,,,,10,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,P 10 Mins,2P,,,,
6916,16799,P10 M-F 7:30-19:30,2P SAT 7:30-19:30,,,,,20,240,,,,,10,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,P 10 Mins,2P,,,,
6919,21368,P10 M-SUN 0:00-23:59 B,,,,,,20,,,,,,10,,,,,,1,,,,,,23:59:59,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,P 10 Mins,,,,,
6920,21369,P10 M-SUN 0:00-23:59 B,,,,,,20,,,,,,10,,,,,,1,,,,,,23:59:59,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,P 10 Mins,,,,,
6921,21370,P10 M-SUN 0:00-23:59 B,,,,,,20,,,,,,10,,,,,,1,,,,,,23:59:59,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,P 10 Mins,,,,,
6922,21371,P10 M-SUN 0:00-23:59 B,,,,,,20,,,,,,10,,,,,,1,,,,,,23:59:59,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,P 10 Mins,,,,,
6923,18778,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
7049,22295,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
4060,23344,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
7057,19547,1P TKT A M-SAT 7:30-18:30,1P SUN 7:30-18:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,1P Ticket A,1P,,,,
4220,23350,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
4190,23347,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
6081,23088,4P DIS ONLY M-SUN,,,,,,0,,,,,,240,,,,,,0,,,,,,23:59:00,,,,,,Disabled Logo,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,4P Disabled Only,,,,,
6390,23087,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3066,23094,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
4819,23099,1P TKT A M-F 7:30-18:30,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
5569,23361,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
1006,23096,1/2P M-SAT 7:30-19:30,1P SUN 7:30-18:30,,,,,60,120,,,,,30,60,,,,,0,0,,,,,19:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,1/2P,1P,,,,
6229,23089,LZ 30M 722 M-Su 7:30-18:30,,,,,,0,,,,,,30,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,Loading Zone 30M 722,,,,,
5869,23091,2P TKT A M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
1471,18556,2P DIS ONLY 7.30 - 20.30,P DIS ONLY 20.30 - 23.59,,,,,0,0,,,,,120,1440,,,,,1,1,,,,,20:30:00,23:59:59,,,,,,,,,,,1,1,,,,,07:30:00,20:30:00,,,,,0,0,,,,,2P Disabled Only,Disabled Only,,,,
6004,23101,LZ 15M M-SUN 7:30-19:30,,,,,,0,,,,,,15,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,Loading Zone 15M,,,,,
6382,17504,P/ (NO PARKING 621) M-SUN 0.00 TO 11.59,,,,,,0,,,,,,2,,,,,,1,,,,,,11:59:00,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,P/ (No Parking) - No Park,,,,,
1834,23102,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-19:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,19:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
6495,23103,3P MTR M-SAT 7.30 - 18.30,2P SUN 7:30-18:30,,,,,360,240,,,,,180,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,3P Meter,2P,,,,
